Inc+A1:F52ident,RMSOccurrenceDate,RMSOccurrenceHour,NIBRSClass,NIBRSDescription,OffenseCount,Beat,Premise,StreetNo,StreetName,StreetType,Suffix,City,ZIPCode,MapLongitude,MapLatitude
178549324,2024-12-25,5,90Z,All other offenses,1,7C10,"Residence, Home (Includes Apartment)",2705,LORRAINE,ST,,HOUSTON,77026.0,-95.342737,29.778583
178549724,2024-12-25,5,90D,Driving under the influence,1,20G80,"Highway, Road, Street, Alley",2800,SH 6,,S,HOUSTON,77082.0,-95.643959,29.729136
178550324,2024-12-25,5,13A,Aggravated Assault,1,19G20,"Residence, Home (Includes Apartment)",12123,WHITE CAP,LN,,HOUSTON,77072.0,-95.592786,29.690575
178550624,2024-12-25,5,23F,Theft from motor vehicle,1,14D20,"Residence, Home (Includes Apartment)",4524,KNOXVILLE,ST,,HOUSTON,77051.0,-95.359967,29.665247
178552624,2024-12-25,5,520,Weapon law violations,1,1A10,"Airplane, Bus,Train Terminal",1615,CAPITOL,ST,,HOUSTON,77003.0,-95.357783,29.755978
178552624,2024-12-25,5,35B,Drug equipment violations,1,1A10,"Airplane, Bus,Train Terminal",1615,CAPITOL,ST,,HOUSTON,77003.0,-95.357783,29.755978
178552624,2024-12-25,5,35A,"Drug, narcotic violations",1,1A10,"Airplane, Bus,Train Terminal",1615,CAPITOL,ST,,HOUSTON,77003.0,-95.357783,29.755978
178555024,2024-12-25,5,290,"Destruction, damage, vandalism",1,18F40,"Service, Gas Station",9530,WESTHEIMER,RD,,HOUSTON,77063.0,-95.533143,29.73725
178586624,2024-12-25,5,13A,Aggravated Assault,1,3B10,Restaurant,2005,MANGUM,RD,,HOUSTON,77092.0,-95.458756,29.80413
178623624,2024-12-25,5,220,"Burglary, Breaking and Entering",1,14D20,"Residence, Home (Includes Apartment)",3735,MAINER,ST,,HOUSTON,77021.0,-95.36939,29.684251
178551324,2024-12-25,6,13B,Simple assault,1,18F60,"Residence, Home (Includes Apartment)",6601,HARBOR TOWN,DR,,HOUSTON,77036.0,-95.527925,29.708604
178553024,2024-12-25,6,13B,Simple assault,1,2A60,"Residence, Home (Includes Apartment)",7100,OLD KATY,RD,,HOUSTON,77024.0,-95.446371,29.783548
178553124,2024-12-25,6,13B,Simple assault,1,9C20,"Residence, Home (Includes Apartment)",1043,HOFFMAN,ST,,HOUSTON,77020.0,-95.310496,29.77022
178553224,2024-12-25,6,13B,Simple assault,1,20G30,"Residence, Home (Includes Apartment)",10881,RICHMOND,AVE,,HOUSTON,77042.0,-95.567593,29.727752
178553924,2024-12-25,6,120,Robbery,1,14D20,"Service, Gas Station",7410,CULLEN,BLVD,,HOUSTON,77051.0,-95.355883,29.679798
178554724,2024-12-25,6,23F,Theft from motor vehicle,1,10H60,"Highway, Road, Street, Alley",6308,ILLINOIS,ST,,HOUSTON,77021.0,-95.367909,29.703443
178557724,2024-12-25,6,290,"Destruction, damage, vandalism",1,1A50,"Residence, Home (Includes Apartment)",3102,VOSSDALE,RD,,HOUSTON,77027.0,-95.457936,29.736198
178557724,2024-12-25,6,220,"Burglary, Breaking and Entering",1,1A50,"Residence, Home (Includes Apartment)",3102,VOSSDALE,RD,,HOUSTON,77027.0,-95.457936,29.736198
178557724,2024-12-25,6,23H,All other larceny,1,1A50,"Residence, Home (Includes Apartment)",3102,VOSSDALE,RD,,HOUSTON,77027.0,-95.457936,29.736198
178558324,2024-12-25,6,23F,Theft from motor vehicle,1,10H70,"Parking Lot, Garage",7218,ARDMORE,ST,,HOUSTON,77054.0,-95.379914,29.692336
178559624,2024-12-25,6,13A,Aggravated Assault,1,20G70,"Drug Store, Doctors Office, Hospital",4010,SYNOTT,RD,,HOUSTON,77082.0,-95.61492,29.715939
178560024,2024-12-25,6,290,"Destruction, damage, vandalism",1,19G10,"Parking Lot, Garage",9450,WOODFAIR,DR,,HOUSTON,77036.0,-95.552903,29.678817
178645624,2024-12-25,6,13B,Simple assault,1,17E40,"Residence, Home (Includes Apartment)",8702,VILLAGE OF FONDREN,DR,,HOUSTON,77071.0,-95.531479,29.639469
178560324,2024-12-25,7,13A,Aggravated Assault,1,7C20,"Highway, Road, Street, Alley",3511,EASTEX,FWY,,HOUSTON,77026.0,-95.340265,29.794692
178560724,2024-12-25,7,90Z,All other offenses,1,1A20,"Residence, Home (Includes Apartment)",3433,DALLAS,ST,W,HOUSTON,77019.0,-95.401585,29.757082
178560724,2024-12-25,7,13B,Simple assault,1,1A20,"Residence, Home (Includes Apartment)",3433,DALLAS,ST,W,HOUSTON,77019.0,-95.401585,29.757082
178562524,2024-12-25,7,13A,Aggravated Assault,1,8C30,"Highway, Road, Street, Alley",7918,DOCKAL,RD,,HOUSTON,77028.0,-95.283493,29.828667
178566124,2024-12-25,7,90J,Trespass of real property,1,2A40,"Church, Synagogue, Temple",800,HOUSTON,AVE,,HOUSTON,77002.0,-95.372312,29.766252
178566124,2024-12-25,7,13C,Intimidation,1,2A40,"Church, Synagogue, Temple",800,HOUSTON,AVE,,HOUSTON,77002.0,-95.372312,29.766252
178567224,2024-12-25,7,13C,Intimidation,1,6B30,"Residence, Home (Includes Apartment)",5300,DE SOTO,ST,,HOUSTON,77091.0,-95.459023,29.854458
178567424,2024-12-25,7,13B,Simple assault,1,18F20,"Residence, Home (Includes Apartment)",5509,FAIRDALE,LN,,HOUSTON,77056.0,-95.474612,29.732963
178585724,2024-12-25,7,13A,Aggravated Assault,1,17E10,"Residence, Home (Includes Apartment)",6650,DUNLAP,ST,,HOUSTON,77074.0,-95.4952,29.707296
178656924,2024-12-25,7,23G,Theft of motor vehicle parts or accessory,1,10H60,"Residence, Home (Includes Apartment)",5500,SAMPSON,ST,,HOUSTON,77004.0,-95.369272,29.713069
179006924,2024-12-25,7,23H,All other larceny,1,22B20,"Residence, Home (Includes Apartment)",16803,IMPERIAL VALLEY,DR,,HOUSTON,77060.0,-95.395866,29.943541
179575624,2024-12-25,7,290,"Destruction, damage, vandalism",1,19G40,"Highway, Road, Street, Alley",12210,LONGBROOK,DR,,HOUSTON,77099.0,-95.597779,29.667915
180365924,2024-12-25,7,220,"Burglary, Breaking and Entering",1,10H30,"Residence, Home (Includes Apartment)",2424,BELL,ST,,HOUSTON,77003.0,-95.355638,29.74582
180774824,2024-12-25,7,290,"Destruction, damage, vandalism",1,4F10,"Residence, Home (Includes Apartment)",9550,LONG POINT,RD,,HOUSTON,77055.0,-95.52672,29.797041
181282324,2024-12-25,7,23H,All other larceny,1,1A20,"Residence, Home (Includes Apartment)",1320,MONTROSE,BLVD,,HOUSTON,77019.0,-95.392185,29.755265
2402025,2024-12-25,8,23H,All other larceny,1,6B40,"Parking Lot, Garage",1205,VICTORY,DR,S,HOUSTON,77088.0,-95.431582,29.870809
178571624,2024-12-25,8,90Z,All other offenses,1,6B40,"Residence, Home (Includes Apartment)",9455,MONTGOMERY,RD,W,HOUSTON,77088.0,-95.446108,29.879984
178572824,2024-12-25,8,220,"Burglary, Breaking and Entering",1,9C40,"Residence, Home (Includes Apartment)",12000,FLEMING,DR,,HOUSTON,77013.0,-95.222535,29.775729
178574924,2024-12-25,8,90C,Disorderly conduct,1,14D20,"Residence, Home (Includes Apartment)",3410,SEABROOK,ST,,HOUSTON,77021.0,-95.376348,29.687912
178575624,2024-12-25,8,90D,Driving under the influence,1,3B10,"Highway, Road, Street, Alley",11106,US 290,FWY,,HOUSTON,77092.0,-95.46761,29.818607
178576124,2024-12-25,8,90Z,All other offenses,1,13D10,"Highway, Road, Street, Alley",5000,WAYSIDE,DR,S,HOUSTON,77087.0,-95.3192,29.692387
178580124,2024-12-25,8,290,"Destruction, damage, vandalism",1,17E10,"Residence, Home (Includes Apartment)",5917,GLENMONT,DR,,HOUSTON,77081.0,-95.48548,29.720034
178585524,2024-12-25,8,240,Motor vehicle theft,1,10H70,"Parking Lot, Garage",6601,ALMEDA,RD,,HOUSTON,77021.0,-95.384598,29.705645
178595024,2024-12-25,8,90Z,All other offenses,1,17E10,"Residence, Home (Includes Apartment)",5600,CHIMNEY ROCK,RD,,HOUSTON,77081.0,-95.476472,29.721148
178603424,2024-12-25,8,13B,Simple assault,1,20G20,"Residence, Home (Includes Apartment)",10950,BRIAR FOREST,DR,,HOUSTON,77042.0,-95.569377,29.747607
178610424,2024-12-25,8,13B,Simple assault,1,17E10,"Highway, Road, Street, Alley",5615,CHIMNEY ROCK,RD,,HOUSTON,77081.0,-95.476449,29.721016
180734124,2024-12-25,8,290,"Destruction, damage, vandalism",1,19G30,"Residence, Home (Includes Apartment)",13025,LEADER,ST,,HOUSTON,77072.0,-95.609767,29.701392
178581224,2024-12-25,9,13C,Intimidation,1,18F30,"Residence, Home (Includes Apartment)",2121,FOUNTAIN VIEW,DR,,HOUSTON,77057.0,-95.485457,29.745677
178582624,2024-12-25,9,35A,"Drug, narcotic violations",1,10H40,"Highway, Road, Street, Alley",700,WEBSTER,ST,,HOUSTON,77002.0,-95.37459,29.749548
178582624,2024-12-25,9,23H,All other larceny,1,10H40,"Highway, Road, Street, Alley",700,WEBSTER,ST,,HOUSTON,77002.0,-95.37459,29.749548
178582824,2024-12-25,9,23C,Shoplifting,1,19G10,"Grocery, Supermarket",10211,CLUB CREEK,DR,,HOUSTON,77036.0,-95.55171,29.686806
178583424,2024-12-25,9,90C,Disorderly conduct,1,14D30,"Residence, Home (Includes Apartment)",5213,RAPIDO,RD,,HOUSTON,77033.0,-95.340824,29.681577
178584624,2024-12-25,9,13B,Simple assault,1,14D10,"Residence, Home (Includes Apartment)",6614,LONDON,ST,,HOUSTON,77021.0,-95.35152,29.692227
178587524,2024-12-25,9,90J,Trespass of real property,1,16E40,"Residence, Home (Includes Apartment)",16807,QUAIL CREST,CT,,HOUSTON,77489.0,-95.513633,29.581586
178587824,2024-12-25,9,13C,Intimidation,3,20G30,"Residence, Home (Includes Apartment)",10881,RICHMOND,AVE,,HOUSTON,77042.0,-95.567593,29.727752
178588724,2024-12-25,9,23F,Theft from motor vehicle,1,24C50,"Hotel, Motel, ETC",24450,EASTEX,FWY,,HOUSTON,77339.0,-95.247138,30.067579
179385824,2024-12-25,9,240,Motor vehicle theft,1,20G70,"Other, Unknown",12777,ASHFORD POINT,DR,,HOUSTON,77082.0,-95.610526,29.719549
1070125,2024-12-25,10,220,"Burglary, Breaking and Entering",1,19G30,"Residence, Home (Includes Apartment)",8494,DAIRY VIEW,LN,,HOUSTON,77072.0,-95.600353,29.686313
178593224,2024-12-25,10,11D,Forcible fondling,1,22B10,"Drug Store, Doctors Office, Hospital",18200-18299,TOMBALL,PKWY,,HOUSTON,77070.0,-95.551124,29.966591
178593624,2024-12-25,10,90J,Trespass of real property,1,8C20,"Residence, Home (Includes Apartment)",6767,BENNINGTON,ST,,HOUSTON,77028.0,-95.305652,29.817135
178594024,2024-12-25,10,13B,Simple assault,1,2A10,"Residence, Home (Includes Apartment)",111,COTTAGE,ST,,HOUSTON,77009.0,-95.369283,29.792238
178594924,2024-12-25,10,23F,Theft from motor vehicle,1,14D20,"Residence, Home (Includes Apartment)",4602,CLOVER,ST,,HOUSTON,77051.0,-95.3586,29.660559
178597324,2024-12-25,10,240,Motor vehicle theft,1,9C40,"Parking Lot, Garage",12777,EAST,FWY,,HOUSTON,77015.0,-95.206849,29.771651
178599424,2024-12-25,10,290,"Destruction, damage, vandalism",1,5F20,"Residence, Home (Includes Apartment)",8787,HAMMERLY,BLVD,,HOUSTON,77080.0,-95.50639,29.811014
178599824,2024-12-25,10,290,"Destruction, damage, vandalism",1,6B20,"Residence, Home (Includes Apartment)",206,ISHMEAL,ST,,HOUSTON,77076.0,-95.400893,29.850879
178600424,2024-12-25,10,13A,Aggravated Assault,1,10H20,"Residence, Home (Includes Apartment)",1504,ERNESTINE,ST,,HOUSTON,77023.0,-95.333548,29.736358
178602524,2024-12-25,10,13B,Simple assault,1,17E20,"Residence, Home (Includes Apartment)",8311,HILLCROFT,AVE,,HOUSTON,77096.0,-95.49244,29.688661
178602924,2024-12-25,10,13C,Intimidation,1,3B40,"Service, Gas Station",1336,CROSSTIMBERS,ST,,HOUSTON,77022.0,-95.381702,29.828622
178608624,2024-12-25,10,13B,Simple assault,1,17E40,"Residence, Home (Includes Apartment)",14550,FONMEADOW,DR,,HOUSTON,77035.0,-95.504694,29.63856
178629924,2024-12-25,10,13C,Intimidation,1,19G40,"Residence, Home (Includes Apartment)",10623,TENNETA,DR,,HOUSTON,77099.0,-95.601809,29.662366
180019224,2024-12-25,10,290,"Destruction, damage, vandalism",1,15E10,"Service, Gas Station",4702,BEECHNUT,ST,,HOUSTON,77096.0,-95.459409,29.689253
178605924,2024-12-25,11,13B,Simple assault,1,10H10,"Residence, Home (Includes Apartment)",25,PALMER,ST,N,HOUSTON,77003.0,-95.341119,29.753243
178606324,2024-12-25,11,290,"Destruction, damage, vandalism",1,20G10,"Highway, Road, Street, Alley",9801,MEADOWGLEN,LN,,HOUSTON,77042.0,-95.543362,29.732265
178607724,2024-12-25,11,290,"Destruction, damage, vandalism",1,9C20,"Residence, Home (Includes Apartment)",7119,GONZALES,ST,,HOUSTON,77020.0,-95.298439,29.770127
178608424,2024-12-25,11,23C,Shoplifting,1,18F60,"Department, Discount Store",7950,GESSNER,RD,S,HOUSTON,77036.0,-95.535762,29.691805
178609624,2024-12-25,11,23H,All other larceny,1,14D20,"Residence, Home (Includes Apartment)",5022,MALLOW,ST,,HOUSTON,77033.0,-95.348314,29.65978
178612224,2024-12-25,11,35A,"Drug, narcotic violations",1,8C30,"Residence, Home (Includes Apartment)",8410,EASTOVER,ST,,HOUSTON,77028.0,-95.271736,29.823954
178612224,2024-12-25,11,90J,Trespass of real property,1,8C30,"Residence, Home (Includes Apartment)",8410,EASTOVER,ST,,HOUSTON,77028.0,-95.271736,29.823954
178612324,2024-12-25,11,90Z,All other offenses,1,6B10,"Highway, Road, Street, Alley",6649,AIRLINE,DR,,HOUSTON,77076.0,-95.384656,29.859438
178613324,2024-12-25,11,13B,Simple assault,1,17E40,"Residence, Home (Includes Apartment)",12131,MEADOW PLACE,DR,,HOUSTON,77071.0,-95.531811,29.646732
178614524,2024-12-25,11,13B,Simple assault,1,4F20,"Residence, Home (Includes Apartment)",10000,KEMPWOOD,DR,,HOUSTON,77080.0,-95.539218,29.822691
178615024,2024-12-25,11,13A,Aggravated Assault,1,17E40,"Residence, Home (Includes Apartment)",6310,DUMFRIES,DR,,HOUSTON,77096.0,-95.503037,29.670923
178619324,2024-12-25,11,23C,Shoplifting,1,1A50,Convenience Store,5280,BUFFALO SPEEDWAY,,,HOUSTON,77005.0,-95.4278,29.725842
178793024,2024-12-25,11,120,Robbery,1,14D40,"Service, Gas Station",4110,AIRPORT,BLVD,,HOUSTON,77047.0,-95.363201,29.645808
178831624,2024-12-25,11,23F,Theft from motor vehicle,1,22B10,"Residence, Home (Includes Apartment)",13555,BRETON RIDGE,ST,,HOUSTON,77070.0,-95.545161,29.971311
178911524,2024-12-25,11,23C,Shoplifting,1,20G60,Convenience Store,12355,KATY,FWY,,HOUSTON,77079.0,-95.605117,29.784233
178958624,2024-12-25,11,23H,All other larceny,1,20G30,"Residence, Home (Includes Apartment)",2920,SHADOWBRIAR,DR,,HOUSTON,77082.0,-95.598386,29.733643
180983224,2024-12-25,11,23F,Theft from motor vehicle,1,2A40,"Highway, Road, Street, Alley",105,SABINE,ST,,HOUSTON,77007.0,-95.375574,29.763057
178615724,2024-12-25,12,26B,"Credit card, ATM fraud",1,18F20,"Department, Discount Store",5085,WESTHEIMER,RD,,HOUSTON,77056.0,-95.463621,29.740701
178616824,2024-12-25,12,90D,Driving under the influence,1,5F30,"Highway, Road, Street, Alley",10146,HARDISON,,,HOUSTON,77041.0,-95.543713,29.851037
178617024,2024-12-25,12,13C,Intimidation,1,7C20,"Residence, Home (Includes Apartment)",3128,COAL,,,HOUSTON,77026.0,-95.336988,29.801291
178617124,2024-12-25,12,23C,Shoplifting,1,12D20,Speciality Store,11460,FUQUA,ST,,HOUSTON,77034.0,-95.217893,29.614267
178620524,2024-12-25,12,13B,Simple assault,1,8C50,"Residence, Home (Includes Apartment)",8133,STERLINGSHIRE,,,HOUSTON,77078.0,-95.277367,29.855293
178622424,2024-12-25,12,13A,Aggravated Assault,1,14D20,"Residence, Home (Includes Apartment)",4116,GRASSMERE,ST,,HOUSTON,77051.0,-95.367311,29.653277
178622624,2024-12-25,12,23C,Shoplifting,1,4F30,Convenience Store,1206,BARKER CYPRESS,RD,,HOUSTON,77084.0,-95.688328,29.786054
178624424,2024-12-25,12,23C,Shoplifting,1,5F10,"Service, Gas Station",7230,LONG POINT,RD,,HOUSTON,77055.0,-95.473494,29.802865
178625724,2024-12-25,12,370,"Pornographs, obscene material",1,18F20,"Residence, Home (Includes Apartment)",2425,SAGE,RD,,HOUSTON,77056.0,-95.466994,29.743211
178627424,2024-12-25,12,23C,Shoplifting,1,15E10,Convenience Store,5300,BRAESWOOD,BLVD,N,HOUSTON,77096.0,-95.477014,29.677952
178627724,2024-12-25,12,13A,Aggravated Assault,1,8C10,"Parking Lot, Garage",7220,HIRSCH,RD,,HOUSTON,,-95.328824,29.825373
178885524,2024-12-25,12,290,"Destruction, damage, vandalism",1,3B30,"Church, Synagogue, Temple",3206,SHEPHERD,DR,N,HOUSTON,77018.0,-95.410427,29.816389
178906424,2024-12-25,12,240,Motor vehicle theft,1,3B40,"Parking Lot, Garage",4114,ALLSTON,ST,,HOUSTON,77018.0,-95.400455,29.824057
178955824,2024-12-25,12,13A,Aggravated Assault,1,12D10,"Highway, Road, Street, Alley",9465,CLEARWOOD,ST,,HOUSTON,77075.0,-95.246437,29.632985
178986024,2024-12-25,12,23F,Theft from motor vehicle,1,4F30,"Parking Lot, Garage",10795,HAMMERLY,BLVD,,HOUSTON,77043.0,-95.566807,29.812698
178986024,2024-12-25,12,290,"Destruction, damage, vandalism",1,4F30,"Parking Lot, Garage",10795,HAMMERLY,BLVD,,HOUSTON,77043.0,-95.566807,29.812698
179437724,2024-12-25,12,13A,Aggravated Assault,1,16E40,"Residence, Home (Includes Apartment)",16007,SAMOA,WAY,,HOUSTON,77053.0,-95.473336,29.594725
179465124,2024-12-25,12,23G,Theft of motor vehicle parts or accessory,1,4F20,"Parking Lot, Garage",2401,SAM HOUSTON,PKWY,W,HOUSTON,77043.0,-95.564069,29.815761
179509524,2024-12-25,12,240,Motor vehicle theft,1,16E30,"Highway, Road, Street, Alley",13097,NITIDA,ST,,HOUSTON,77045.0,-95.457998,29.637247
178629824,2024-12-25,13,90J,Trespass of real property,1,17E10,"Residence, Home (Includes Apartment)",6601,DUNLAP,ST,,HOUSTON,77074.0,-95.495185,29.707842
178632224,2024-12-25,13,90Z,All other offenses,1,18F30,"Residence, Home (Includes Apartment)",6363,BEVERLY HILL,ST,,HOUSTON,77057.0,-95.496095,29.730535
178632524,2024-12-25,13,13A,Aggravated Assault,1,4F30,"Residence, Home (Includes Apartment)",1760,BARKER CYPRESS,RD,,HOUSTON,,-95.688365,29.792196
178636424,2024-12-25,13,26B,"Credit card, ATM fraud",1,13D20,"Hotel, Motel, ETC",7902,MOSLEY,RD,,HOUSTON,77061.0,-95.253812,29.655315
178637724,2024-12-25,13,13A,Aggravated Assault,1,14D20,"Residence, Home (Includes Apartment)",4222,MALLOW,ST,,HOUSTON,77051.0,-95.365837,29.659779
178638824,2024-12-25,13,90J,Trespass of real property,1,12D10,Restaurant,9931,ALMEDA GENOA,RD,,HOUSTON,77075.0,-95.239877,29.627537
178657224,2024-12-25,13,13B,Simple assault,1,17E10,"Parking Lot, Garage",5930,DASHWOOD,DR,,HOUSTON,77081.0,-95.485357,29.707358
180002524,2024-12-25,13,240,Motor vehicle theft,1,21I50,"Parking Lot, Garage",3925,GREENS,RD,,HOUSTON,77396.0,-95.326766,29.95168
178641724,2024-12-25,14,13A,Aggravated Assault,1,14D40,"Residence, Home (Includes Apartment)",12000,MARTIN LUTHER KING,BLVD,,HOUSTON,77048.0,-95.339355,29.630343
178641724,2024-12-25,14,90Z,All other offenses,1,14D40,"Residence, Home (Includes Apartment)",12000,MARTIN LUTHER KING,BLVD,,HOUSTON,77048.0,-95.339355,29.630343
178643424,2024-12-25,14,13A,Aggravated Assault,1,12D50,Restaurant,2420,BAY AREA,BLVD,,HOUSTON,,-95.109076,29.573017
178643724,2024-12-25,14,90J,Trespass of real property,1,20G10,Restaurant,10850,HARWIN,DR,,HOUSTON,77072.0,-95.560157,29.716414
178648824,2024-12-25,14,13B,Simple assault,1,2A10,"Residence, Home (Includes Apartment)",3814,ELROY,ST,,HOUSTON,77009.0,-95.352704,29.79503
178649824,2024-12-25,14,120,Robbery,1,8C20,Convenience Store,8012,HOMESTEAD,RD,,HOUSTON,77028.0,-95.30201,29.835071
178650124,2024-12-25,14,290,"Destruction, damage, vandalism",1,16E20,"Residence, Home (Includes Apartment)",14203,BATHURST,DR,,HOUSTON,77045.0,-95.435245,29.620863
178650624,2024-12-25,14,13C,Intimidation,1,7C20,"Residence, Home (Includes Apartment)",5625,LOS ANGELES,ST,,HOUSTON,77026.0,-95.327184,29.810052
178651424,2024-12-25,14,13B,Simple assault,1,7C20,"Residence, Home (Includes Apartment)",4515,LOCKWOOD,DR,,HOUSTON,77026.0,-95.31699,29.801413
178652824,2024-12-25,14,90Z,All other offenses,1,20G40,"Highway, Road, Street, Alley",2150,BENTWORTH,DR,,HOUSTON,77077.0,-95.586005,29.742761
178652824,2024-12-25,14,13B,Simple assault,1,20G40,"Highway, Road, Street, Alley",2150,BENTWORTH,DR,,HOUSTON,77077.0,-95.586005,29.742761
178653624,2024-12-25,14,290,"Destruction, damage, vandalism",1,5F30,"Residence, Home (Includes Apartment)",6620,GESSNER,RD,,HOUSTON,77040.0,-95.54272,29.863379
178653724,2024-12-25,14,13B,Simple assault,1,19G50,"Parking Lot, Garage",9803,SAM HOUSTON,PKWY,W,HOUSTON,77099.0,-95.559948,29.673022
178656424,2024-12-25,14,13A,Aggravated Assault,1,8C50,Convenience Store,9815,MESA,DR,,HOUSTON,77078.0,-95.262414,29.855442
178657424,2024-12-25,14,290,"Destruction, damage, vandalism",1,5F30,"Residence, Home (Includes Apartment)",7055,HOLLISTER,ST,,HOUSTON,77040.0,-95.506085,29.862767
178719924,2024-12-25,14,23F,Theft from motor vehicle,1,15E40,"Parking Lot, Garage",8888,INTERCHANGE,DR,,HOUSTON,77054.0,-95.414671,29.675532
178727924,2024-12-25,14,290,"Destruction, damage, vandalism",1,1A50,"Residence, Home (Includes Apartment)",4807,PIN OAK,PRK,,HOUSTON,77081.0,-95.454752,29.722722
178734224,2024-12-25,14,290,"Destruction, damage, vandalism",1,15E40,"Parking Lot, Garage",2646,LOOP,,S,HOUSTON,77054.0,-95.419381,29.678048
179018924,2024-12-25,14,13A,Aggravated Assault,1,15E20,"Residence, Home (Includes Apartment)",11623,HILLCROFT,AVE,,HOUSTON,77035.0,-95.491981,29.6526
179682724,2024-12-25,14,290,"Destruction, damage, vandalism",1,10H80,"Parking Lot, Garage",1850,OLD MAIN,,,HOUSTON,77030.0,-95.40489,29.707494
3264825,2024-12-25,15,240,Motor vehicle theft,1,22B40,"Parking Lot, Garage",15700,JOHN F KENNEDY,BLVD,,HOUSTON,77032.0,-95.331327,29.946351
178657924,2024-12-25,15,13B,Simple assault,2,14D30,"Residence, Home (Includes Apartment)",8031,HERSCHELWOOD,DR,,HOUSTON,77033.0,-95.34497,29.667146
178657924,2024-12-25,15,90Z,All other offenses,1,14D30,"Residence, Home (Includes Apartment)",8031,HERSCHELWOOD,DR,,HOUSTON,77033.0,-95.34497,29.667146
178658224,2024-12-25,15,90D,Driving under the influence,1,3B50,"Highway, Road, Street, Alley",535,LOOP,,N,HOUSTON,77022.0,-95.364861,29.814231
178658424,2024-12-25,15,13A,Aggravated Assault,1,9C20,"Highway, Road, Street, Alley",6811,LESLIE,,,HOUSTON,77020.0,-95.302043,29.769188
178658424,2024-12-25,15,35B,Drug equipment violations,1,9C20,"Highway, Road, Street, Alley",6811,LESLIE,,,HOUSTON,77020.0,-95.302043,29.769188
178658424,2024-12-25,15,13B,Simple assault,1,9C20,"Highway, Road, Street, Alley",6811,LESLIE,,,HOUSTON,77020.0,-95.302043,29.769188
178659624,2024-12-25,15,120,Robbery,1,3B10,"Highway, Road, Street, Alley",4002,SOUTHERLAND,RD,,HOUSTON,77092.0,-95.496864,29.828208
